"Tabela 987 - Empresas e outras organizações, pessoal ocupado total e assalariado em 31.12, salários e outras remunerações e salário médio mensal, por seção, divisão e grupo da classificação de atividades (CNAE 2.0) e faixas de pessoal ocupado total"
"Faixas de pessoal ocupado";"Total"
"Unidade da Federação";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)";"Variável X Ano"
;;"Número de empresas e outras organizações (Unidades)";;;;;;;"Pessoal ocupado total (Pessoas)";;;;;;;"Pessoal ocupado assalariado (Pessoas)";;;;;;;"Salários e outras remunerações (Mil Reais)";;;;;;;"Salário médio mensal (Salários mínimos)"
"Rio Grande do Norte";"G Comércio, reparação de veículos automotores e motocicletas";21557;21718;22852;23890;25290;24827;24796;88620;97888;104103;110438;120185;125567;133300;63916;70398;75669;80820;89271;94232;102082;420360;502407;600657;721026;871248;1007309;1192805;1,5;1,5;1,5;1,6;1,5;1,5;1,5
"Rio Grande do Norte";"H Transporte, armazenagem e correio";923;912;940;984;1061;1131;1164;9725;9911;10620;10823;11871;12905;12839;8610;8657;9332;9507;10475;11360;11264;89726;91621;106127;113807;136848;155899;169570;2,4;2,2;2,2;2,1;2,1;2,0;1,8
"Rio Grande do Norte";"I Alojamento e alimentação";2270;2379;2551;2776;3039;3183;3276;18249;20509;21541;22564;25239;26274;27872;15413;17342;18216;18866;21315;22055;23520;94382;111137;129952;144160;176300;210386;242804;1,4;1,4;1,4;1,3;1,3;1,4;1,3
"Paraíba";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";310;258;287;262;277;310;307;5402;4397;2585;4198;4065;4178;3914;4944;3889;2127;3770;3651;3687;3471;28476;24796;17004;23898;23911;26074;29663;1,4;1,3;1,5;1,4;1,3;1,3;1,3
"Paraíba";"B Indústrias extrativas";127;133;142;139;147;144;142;1472;1680;1586;1546;1622;1656;1689;1279;1445;1351;1326;1411;1445;1462;10959;17674;19020;19087;21165;29959;30459;1,9;2,5;2,7;2,5;2,4;2,9;2,5
"Paraíba";"C Indústrias de transformação";3370;3542;3645;3681;4102;4041;3999;43500;46770;48611;50066;57183;57559;60884;38958;41762;43585;44919;51568;52111;55356;269948;280918;330563;382260;471462;542895;638545;1,6;1,4;1,4;1,5;1,5;1,5;1,5
"Paraíba";"D Eletricidade e gás";11;14;14;15;24;24;24;1919;2308;2367;2535;2694;2686;2693;1911;2299;2357;2525;2663;2637;2638;31628;36912;42220;46687;52223;55769;62129;3,8;3,5;3,4;3,2;3,0;3,0;2,9
"Paraíba";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";58;53;66;76;88;97;101;8243;8748;8328;8433;7900;8037;7840;8160;8670;8246;8338;7785;7909;7700;106181;117519;129050;140630;171486;183810;200641;3,0;2,8;2,9;2,9;3,2;3,3;3,1
"Paraíba";"F Construção";1259;1340;1445;1697;2104;2474;2761;16792;19941;21879;27191;35611;42245;46527;14641;17646;19398;24379;32123;38152;41980;109164;138071;145991;208356;275170;376562;523654;1,7;1,7;1,5;1,6;1,5;1,5;1,5
"Paraíba";"G Comércio, reparação de veículos automotores e motocicletas";24800;26264;26926;27639;29495;29243;27883;78052;87224;92547;99223;109501;117532;114967;50427;55115;59732;65634;74236;81906;80669;307795;369967;449398;541693;654117;837137;894618;1,4;1,4;1,5;1,5;1,4;1,5;1,4
"Paraíba";"H Transporte, armazenagem e correio";619;676;709;726;827;851;871;7899;8199;8394;8754;9600;10164;11322;7049;7260;7419;7699;8461;9022;10108;58431;64651;71408;78539;90504;106447;128459;1,9;1,9;1,8;1,7;1,7;1,7;1,6
"Paraíba";"I Alojamento e alimentação";1464;1638;1720;1872;2026;2174;2173;9326;10621;11631;12703;14112;15369;16390;7531;8527;9452;10312;11557;12626;13619;37218;48623;56269;69592;87667;102918;126396;1,1;1,2;1,2;1,2;1,2;1,2;1,2
"Pernambuco";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";741;749;946;840;944;1011;913;30931;23535;24156;20542;23773;18360;17012;29473;21768;22398;19012;22141;16634;15441;212144;143006;166490;189101;187626;163152;161200;1,6;1,4;1,5;1,7;1,4;1,3;1,3
"Pernambuco";"B Indústrias extrativas";148;154;137;157;151;154;200;2273;2221;2117;2366;2661;2649;3006;2021;1985;1926;2096;2409;2403;2668;24108;25067;21316;25873;25946;36729;47311;2,7;2,6;2,1;2,2;1,7;2,2;2,1
"Pernambuco";"C Indústrias de transformação";9811;10263;10411;10903;12099;12350;12441;179796;201484;211387;206250;232578;230649;235091;167179;187816;197744;192079;217329;214611;218915;1358668;1609447;1878256;2133365;2648309;2973708;3524617;1,9;1,8;1,8;2,1;2,0;2,1;2,1
"Pernambuco";"D Eletricidade e gás";33;43;48;59;64;67;74;7521;7630;7769;8210;7940;8101;8294;7478;7573;7710;8136;7857;8027;8195;389519;421059;490338;619647;709792;740639;791472;11,8;11,4;11,9;12,6;13,5;13,3;12,1
"Pernambuco";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";194;204;223;247;269;276;299;10043;10599;11532;11957;13292;8247;12456;9788;10329;11249;11657;12942;7883;12077;140709;160526;172046;206516;243547;95498;255097;3,1;3,2;3,0;3,0;3,1;1,7;2,5
"Pernambuco";"F Construção";2702;2747;3055;3313;3866;4111;4476;52455;61628;76422;88649;105145;127736;134903;47937;57126;71526;83457;99196;121240;127853;395973;499465;797830;1034180;1308273;1792771;2296517;1,9;1,9;2,3;2,4;2,2;2,3;2,2
"Pernambuco";"G Comércio, reparação de veículos automotores e motocicletas";52865;53839;55154;57926;61568;60773;60021;239185;265305;277377;298589;325270;350091;365081;177068;197175;208538;226297;249845;273727;289614;1224920;1436574;1743747;2021944;2468659;3107263;3612958;1,6;1,5;1,6;1,6;1,6;1,7;1,6
"Pernambuco";"H Transporte, armazenagem e correio";2206;2292;2433;2676;3077;3450;3746;39679;43216;46296;50816;56116;64408;70072;36765;40068;42892;47080;51915;59597;64879;377490;422395;488791;597111;698056;876098;1088824;2,4;2,2;2,2;2,3;2,2;2,2;2,1
"Pernambuco";"I Alojamento e alimentação";5135;5180;5374;5750;6447;6857;7072;38647;41503;42710;47457;53386;59532;64376;32426;34955;36052;40365;45572;51156;55702;204824;236103;255014;317909;381385;478871;567969;1,5;1,4;1,4;1,4;1,3;1,4;1,3
"Alagoas";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";171;151;176;193;232;225;237;2583;2655;2605;4090;4140;3630;3090;2338;2404;2349;3782;3800;3305;2682;14315;15526;18273;48554;54981;52553;43953;1,4;1,4;1,5;2,0;1,8;1,9;1,7
"Alagoas";"B Indústrias extrativas";22;25;21;27;29;26;32;761;839;370;396;451;565;664;733;804;343;362;414;529;624;9857;13246;4123;5629;5852;6640;13278;3,0;3,6;2,3;2,5;2,2;1,8;2,5
"Alagoas";"C Indústrias de transformação";1654;1719;1727;1827;2017;1977;1948;112747;117336;119694;118693;122947;122387;123553;110624;114948;117401;116174;120247;119628;120826;765571;893639;1026575;1116586;1194092;1441552;1563774;1,6;1,6;1,7;2,1;1,8;2,0;1,9
"Alagoas";"D Eletricidade e gás";16;11;12;10;14;11;11;1008;1090;1329;1429;1438;1365;1491;984;1073;1300;1408;1403;1346;1473;48744;51591;55803;73608;88190;106851;112962;10,9;10,6;8,7;8,9;9,9;11,3;9,4
"Alagoas";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";46;43;51;58;58;61;70;3397;3736;3321;3945;3843;3809;2579;3356;3689;3280;3876;3789;3742;2490;48577;51516;53880;61728;71293;75736;75393;3,3;2,9;3,1;2,8;2,9;2,9;3,0
"Alagoas";"F Construção";684;733;766;851;982;1160;1400;10979;10745;13207;16355;25915;34355;32509;9842;9552;11925;14964;24319;32427;30242;76640;75666;99811;164643;203450;349519;368077;1,8;1,7;1,6;2,0;1,6;1,6;1,4
"Alagoas";"G Comércio, reparação de veículos automotores e motocicletas";16916;17127;18176;19130;20037;19546;19481;63555;69338;73411;78379;85338;91776;96058;44971;48378;51426;55185;61332;67276;71882;286074;328879;386384;461545;554901;675191;778113;1,5;1,4;1,5;1,5;1,4;1,5;1,4
"Alagoas";"H Transporte, armazenagem e correio";765;832;978;1056;1293;1417;1487;7901;8097;8562;9344;10707;11839;12330;6916;7004;7325;8033;9107;10072;10417;55044;64106;67581;76203;101362;121116;141969;1,9;1,9;1,8;1,7;1,8;1,8;1,6
"Alagoas";"I Alojamento e alimentação";1574;1610;1738;1875;2058;2135;2268;11412;12477;13326;15015;16149;17493;18957;9499;10431;11126;12647;13636;14685;16054;53289;63581;74490;91310;112764;135175;161911;1,3;1,3;1,3;1,3;1,3;1,3;1,3
"Sergipe";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";140;156;204;182;195;216;207;1613;1528;1721;2243;2935;4879;4359;1414;1290;1460;1992;2690;4548;4047;8348;8374;10632;41274;49668;69278;83997;1,3;1,3;1,4;4,0;3,6;2,7;2,6
"Sergipe";"B Indústrias extrativas";37;41;56;70;73;75;78;366;433;438;365;423;553;615;319;375;365;292;336;450;498;2779;9222;4018;3714;3972;5155;20099;2,0;5,2;2,0;2,3;1,9;1,8;5,4
"Sergipe";"C Indústrias de transformação";1745;1859;1914;1954;2216;2159;2215;27939;32267;34932;37961;40830;43520;47368;25443;29605;32219;35078;37799;40353;43995;194007;232323;278833;317654;387545;460230;527098;1,7;1,6;1,7;1,7;1,6;1,7;1,5
"Sergipe";"D Eletricidade e gás";9;7;7;9;9;6;9;1416;1396;1401;1477;1583;1732;1782;1408;1388;1398;1471;1578;1725;1758;31957;33866;35316;37180;39652;44244;49492;5,4;5,0;4,8;4,3;4,0;3,7;3,4
"Sergipe";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";30;37;35;36;43;48;49;2557;2523;2553;3557;2421;2508;2149;2518;2467;2503;3505;2365;2447;2084;60171;66632;71213;83522;88213;93668;102133;5,4;5,7;5,4;4,0;5,6;5,4;5,8
"Sergipe";"F Construção";710;773;865;907;971;1058;1190;17825;18565;21705;24155;28966;32988;28081;16737;17333;20415;22798;27535;31439;26317;113286;126631;228193;224364;282151;382785;523671;1,5;1,6;2,1;1,8;1,6;1,8;2,0
"Sergipe";"G Comércio, reparação de veículos automotores e motocicletas";10665;11294;11551;11928;12769;12641;12964;54738;60493;62616;66231;72834;93276;104441;40644;44714;46772;49491;55275;74753;85507;267719;329606;397615;462778;547593;689110;992915;1,5;1,6;1,6;1,6;1,6;1,6;1,6
"Sergipe";"H Transporte, armazenagem e correio";559;606;671;708;817;832;910;8553;9471;9500;9334;11164;12305;13331;7778;8573;8521;8313;10061;11072;11911;76411;91396;100733;106197;147269;151512;180863;2,2;2,2;2,2;2,2;2,3;2,0;1,9
"Sergipe";"I Alojamento e alimentação";1004;1101;1143;1245;1347;1423;1514;9625;10508;11101;11582;13243;13532;14060;8307;9012;9526;9899;11479;11569;11949;51535;60528;73987;88415;109014;125148;139121;1,4;1,4;1,5;1,5;1,5;1,5;1,4
"Bahia";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1836;1843;2246;2138;2382;2312;2282;32198;31887;29083;26520;29169;30767;31707;29333;28765;25775;22622;25540;26723;28198;278202;311419;242228;251792;286055;344339;400039;2,0;2,1;1,6;1,7;1,6;1,7;1,6
"Bahia";"B Indústrias extrativas";483;487;513;525;555;563;526;7248;8185;9529;9720;10014;13072;12395;6550;7408;8762;8943;9178;12141;11540;142640;157159;241630;283586;298483;376318;450260;5,0;4,4;5,2;5,4;4,9;5,2;5,2
"Bahia";"C Indústrias de transformação";12579;12620;13090;13512;14506;14071;13896;171133;190604;194760;196187;211329;211641;213163;155101;173292;177099;178236;192819;192400;194010;2542558;2843774;3138594;3164072;3543221;3753837;4631921;3,8;3,5;3,4;3,1;2,9;2,7;2,9
"Bahia";"D Eletricidade e gás";37;37;38;30;41;64;77;2996;3112;3082;2988;3403;3820;3177;2960;3053;3031;2933;3338;3690;3040;124806;139093;145471;155697;167840;196011;197261;9,2;9,5;9,0;8,8;8,3;7,8;7,7
"Bahia";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";291;287;352;385;431;430;482;12971;14530;14143;15456;16361;17644;16409;12605;14164;13699;14997;15863;17123;15750;196739;233294;259041;287794;347387;472862;464435;3,6;3,4;3,5;4,1;3,4;4,0;3,5
"Bahia";"F Construção";5339;5526;6116;6863;7850;8358;8813;82426;95871;102669;131257;166423;175596;181120;74702;87765;94008;121599;155706;163364;168222;900836;994687;1301916;1668298;2286428;2646249;3330558;2,7;2,4;2,7;2,7;2,4;2,4;2,4
"Bahia";"G Comércio, reparação de veículos automotores e motocicletas";108392;109703;114181;116871;123408;119564;117687;383703;421131;443902;468441;493366;522528;539965;259996;282334;302059;323508;343117;369094;388764;1824268;2065465;2467594;2825846;3367649;3858469;4655660;1,6;1,5;1,6;1,5;1,5;1,5;1,5
"Bahia";"H Transporte, armazenagem e correio";4442;4655;4941;5265;6232;6457;6713;60750;61930;65044;80455;81808;91788;95227;54998;55670;58345;73418;73696;82914;85698;620432;659324;709325;875766;970707;1299706;1451469;2,6;2,5;2,3;2,4;2,2;2,3;2,0
"Bahia";"I Alojamento e alimentação";10428;11033;11532;12139;13329;13460;13321;65730;71233;77005;81416;89811;94636;97661;53655;57385;62749;66309;73775;77362;80685;341824;390703;459528;540546;632254;744855;838872;1,5;1,5;1,4;1,4;1,4;1,4;1,3
"Minas Gerais";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";3806;3895;5046;4773;5282;5148;5156;61124;68185;77929;74757;83479;84025;80260;55245;61470;69734;66806;74761;74954;71565;512621;531699;707600;703742;846635;1027178;1146192;1,9;1,7;1,8;1,7;1,7;1,8;1,8
"Minas Gerais";"B Indústrias extrativas";2424;2376;2431;2494;2576;2494;2587;25286;26858;27672;27037;29938;33984;36356;21701;22787;23667;22815;25755;29591;32078;336814;384219;489760;473901;634704;834496;1072164;3,6;3,5;3,9;3,6;3,9;4,1;4,1
"Minas Gerais";"C Indústrias de transformação";48600;49111;49932;51760;54123;53091;52354;712419;763748;781768;791463;855486;877066;883646;642374;688909;706772;714227;775964;796614;803491;8365105;9717870;11478352;12321933;14840754;17258978;18676185;3,0;2,9;3,1;3,0;2,9;3,0;2,8
"Minas Gerais";"D Eletricidade e gás";71;71;93;99;140;145;147;12196;12422;12210;11809;11043;9973;9922;12097;12318;12071;11705;10883;9762;9707;675791;648950;719316;716894;740912;720698;771655;12,7;10,9;11,1;10,1;9,9;10,4;9,7
"Minas Gerais";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";625;657;715;780;889;961;1001;28881;30135;30844;32701;35171;33953;33782;28054;29238;29931;31685;34029;32716;32439;482935;531118;626270;688957;783225;843657;943066;3,9;3,8;3,9;3,7;3,6;3,6;3,5
"Minas Gerais";"F Construção";10886;11372;12560;14549;17190;19750;22230;222870;246446;292304;316226;355251;379946;418322;205112;227446;272308;293483;329015;349357;383882;2120682;2668980;3750273;4416123;5567440;6510460;8862639;2,3;2,5;2,7;2,8;2,6;2,7;2,8
"Minas Gerais";"G Comércio, reparação de veículos automotores e motocicletas";228918;228465;231866;242608;250900;245882;240123;919617;987525;1036512;1088729;1144812;1195644;1218287;618293;665149;711785;748950;798755;844954;874118;4476089;5267251;6145028;7185274;8465116;10129208;11625854;1,7;1,7;1,7;1,7;1,7;1,7;1,7
"Minas Gerais";"H Transporte, armazenagem e correio";18968;19754;20765;22393;24344;25272;26726;188698;196986;205209;221417;244770;261004;266843;161291;167354;174373;188025;209640;223711;227254;1851480;2013434;2299489;2556169;3023808;3801820;4164272;2,6;2,5;2,5;2,4;2,3;2,6;2,3
"Minas Gerais";"I Alojamento e alimentação";30053;30152;31093;33734;35802;36345;34835;141829;151649;163068;173980;185580;199748;207983;104488;111443;121912;129361;138743;150918;160295;601602;721851;853128;997148;1247268;1420751;1704033;1,3;1,4;1,4;1,3;1,4;1,4;1,3
"Espírito Santo";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";365;375;466;447;485;483;520;8305;9235;10130;7809;9145;10486;9976;7793;8566;9388;7030;8293;9535;9082;72165;80468;96521;77067;100435;124066;105647;1,9;1,9;1,8;1,6;1,8;1,8;1,4
"Espírito Santo";"B Indústrias extrativas";839;873;836;794;763;751;750;9753;10053;8609;7669;7937;8603;8752;8456;8452;7129;6171;6566;7123;7436;103019;116023;107822;110753;115598;137015;172262;2,8;2,8;2,7;3,0;2,7;2,8;2,8
"Espírito Santo";"C Indústrias de transformação";7937;8184;8224;8538;8835;8993;8929;114111;122936;119397;124206;134453;135368;133010;102847;110772;107329;111686;121674;121661;119162;1498569;1840589;1824092;1725802;1984302;2204452;2398041;3,3;3,5;3,2;2,7;2,6;2,6;2,4
"Espírito Santo";"D Eletricidade e gás";7;6;10;16;13;15;11;1416;1329;1379;1504;1540;1639;1409;1406;1320;1362;1474;1522;1609;1401;58490;65070;56920;55088;61635;68197;66433;9,0;9,7;8,1;6,7;6,2;6,0;6,1
"Espírito Santo";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";141;150;174;182;186;208;217;5985;6341;7356;8326;8923;8706;6557;5809;6159;7153;8097;8697;8410;6234;92437;107817;128782;146837;165364;184891;156352;3,6;3,6;3,5;3,2;3,0;3,1;3,3
"Espírito Santo";"F Construção";2457;2620;3049;3410;3900;4231;4623;42269;47196;51747;51699;56983;62955;65755;38553;43281;47265;46783;51511;56608;58946;325162;395998;480145;528125;639368;749640;935662;1,9;1,9;2,0;2,0;1,9;2,0;1,9
"Espírito Santo";"G Comércio, reparação de veículos automotores e motocicletas";38468;39199;40826;41594;42883;43265;42734;192842;208842;215494;222940;232597;248985;256938;144409;154560;159665;166045;174184;186269;194501;1247965;1395367;1644905;1879863;2211118;2596691;2999788;2,0;1,9;2,0;2,0;2,0;2,1;2,0
"Espírito Santo";"H Transporte, armazenagem e correio";2815;2975;3179;3195;3466;3723;3874;42734;53524;57136;58545;61202;64159;67025;38724;49000;52529;53782;56070;58323;60970;477312;610194;732815;813279;894267;1090515;1165725;2,8;2,6;2,6;2,6;2,5;2,7;2,4
"Espírito Santo";"I Alojamento e alimentação";4892;5064;5422;5793;6234;6609;6381;25997;28531;30506;32823;34991;37723;38440;20316;22070;23563;25353;27063;28872;29876;117082;138825;163696;196656;231285;276242;328316;1,3;1,3;1,4;1,3;1,3;1,4;1,4
"Rio de Janeiro";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";774;752;847;817;901;838;800;7904;6083;5937;5960;6429;6845;6484;6622;4673;4437;4457;4797;5187;5018;59727;47462;60013;55412;68382;79368;90749;1,7;1,8;2,2;1,7;1,7;1,8;1,8
"Rio de Janeiro";"B Indústrias extrativas";804;796;862;835;902;866;890;48116;55443;64672;67298;73617;86691;100053;46821;54169;63271;65953;72248;85295;98624;1747656;2000485;2646091;3438338;4846027;6071037;7559621;8,5;7,6;7,9;9,1;10,2;10,3;9,6
"Rio de Janeiro";"C Indústrias de transformação";19996;20157;20586;21148;23396;22830;22534;418491;444129;464719;477519;510044;527610;520758;385825;410164;430336;442367;472899;489695;482839;11286790;13177389;15358036;16801523;19325277;21975375;23366804;6,7;6,7;6,8;6,5;6,3;6,5;6,0
"Rio de Janeiro";"D Eletricidade e gás";101;127;170;171;230;218;234;13859;14151;14479;14804;15159;18167;17081;13763;14011;14192;14566;14840;17890;16683;833915;885427;972009;1230995;1469633;1696848;1627837;13,5;12,9;13,0;14,3;15,1;15,2;11,3
"Rio de Janeiro";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";491;505;518;561;657;703;737;42298;51430;54534;58041;63094;71791;66672;41569;50669;53768;57176;62100;70662;65492;713663;834407;933420;1034208;1191365;1488554;1529028;4,0;3,4;3,2;3,1;3,0;3,1;2,8
"Rio de Janeiro";"F Construção";9456;10077;10913;11700;13503;14909;15905;176620;207555;247637;275942;305571;359839;381728;160892;190582;229673;256461;284073;334808;354856;2596767;2735402;3687227;5400632;6320814;7423599;9298981;3,7;3,0;3,1;4,3;4,0;3,9;3,7
"Rio de Janeiro";"G Comércio, reparação de veículos automotores e motocicletas";122150;122925;125744;127575;136512;135328;132518;789479;846816;879507;905313;958875;1004185;997150;600139;647683;678343;699036;745621;783237;779177;6142010;6915302;8039123;9023530;10349336;11706937;12792885;2,4;2,3;2,3;2,3;2,2;2,2;2,0
"Rio de Janeiro";"H Transporte, armazenagem e correio";6752;7029;7472;7969;9208;9638;10070;211034;222099;241327;249134;272856;292473;301606;199641;209898;228400;235361;257547;275636;283937;3267763;3774403;4565445;5728102;6655094;8005481;9305021;3,8;3,8;3,8;4,2;4,1;4,3;4,1
"Rio de Janeiro";"I Alojamento e alimentação";21079;21186;21910;22937;24912;25249;24939;182870;195802;207709;214949;230509;246260;254266;149187;160922;172148;177608;191302;204202;212643;1027905;1166296;1352938;1558360;1852678;2185262;2561506;1,6;1,5;1,5;1,5;1,5;1,6;1,5
"São Paulo";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";9582;14388;25989;59207;69635;72970;72590;125652;142375;176083;198714;200473;203181;213001;112600;122041;144030;133268;126677;123609;134977;1424113;1768607;2237490;2180272;2402057;2482239;2943425;2,2;2,3;2,5;2,4;2,4;2,4;2,3
"São Paulo";"B Indústrias extrativas";1348;1297;1285;1289;1245;1211;1222;16155;16720;17370;18257;19978;20623;21438;14010;14300;15011;15840;17716;18338;19267;217482;243375;284642;321222;401200;476457;618640;3,5;3,6;3,6;3,6;3,7;3,8;4,0
"São Paulo";"C Indústrias de transformação";113392;113739;116486;117989;121497;121612;120543;2776212;3082150;3141571;3038662;3229305;3297464;3363722;2601199;2900312;2957950;2855052;3044431;3108359;3176465;54868831;63809207;73002240;74778177;86358718;95312901;106919415;4,8;4,6;4,6;4,4;4,3;4,3;4,1
"São Paulo";"D Eletricidade e gás";189;226;294;330;334;413;457;22128;20906;21484;22381;24590;25352;21130;21896;20542;20984;21795;24148;24539;19655;1142153;1106398;1149737;1223227;1354170;1455069;1432031;11,5;10,9;10,3;9,6;8,8;8,4;8,9
"São Paulo";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";1797;1876;2100;2290;2450;2622;2736;87035;97346;106512;105130;108093;114631;121773;84499;94607;103532;101896;104720;110921;117761;1646176;1784908;2144832;2316107;2495008;2699522;3148722;4,5;4,0;3,9;3,8;3,7;3,6;3,6
"São Paulo";"F Construção";33359;35822;41799;46788;54964;62044;67492;474759;570900;690956;755587;838307;906288;938966;420268;511904;625707;684234;757927;813817;838412;6244441;7774283;11117342;13083933;16225535;19423766;22559413;3,4;3,3;3,4;3,6;3,5;3,6;3,4
"São Paulo";"G Comércio, reparação de veículos automotores e motocicletas";598717;601841;618662;631263;645811;637100;622794;2737403;2976462;3111664;3246693;3435016;3580763;3663765;1959541;2148034;2270943;2393328;2571709;2706194;2802525;23712136;26738488;30909550;34615245;41391629;47855316;56973417;2,8;2,6;2,6;2,5;2,5;2,6;2,5
"São Paulo";"H Transporte, armazenagem e correio";52855;55746;59815;63608;68457;72135;73536;612858;672797;712873;753251;824442;886105;919412;538660;590673;626789;662297;728537;783244;814891;9413823;10940020;12548149;13551424;15732063;18923595;21164332;3,9;3,8;3,8;3,6;3,4;3,5;3,2
"São Paulo";"I Alojamento e alimentação";96597;98386;103511;109843;113092;112294;110825;521471;582588;631535;664803;699912;739856;763762;400558;452206;495710;521088;554533;590965;615539;3410442;4083583;4654048;5426333;6072415;7263378;8465049;1,9;1,9;1,8;1,8;1,7;1,8;1,7
"Paraná";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";2791;2837;3007;3186;3452;3432;3604;33414;37063;41636;40307;40642;40633;40188;28899;32061;36249;34489;34641;34361;33912;278834;339133;418450;449878;488087;528474;606273;2,0;2,1;2,2;2,1;2,1;2,1;2,1
"Paraná";"B Indústrias extrativas";540;537;546;519;557;525;547;4698;5060;5204;5294;5650;6013;6391;3805;4039;4185;4283;4645;5059;5403;39639;45512;54634;60465;72017;86637;102739;2,3;2,3;2,5;2,4;2,4;2,5;2,4
"Paraná";"C Indústrias de transformação";34149;35054;36534;38457;40884;40536;41308;521993;581167;608254;638459;663391;695866;702919;469560;525138;550353;577580;599845;632324;638466;5752415;6805764;8025844;8675799;10357262;12741374;14102048;2,8;2,7;2,8;2,6;2,7;2,9;2,7
"Paraná";"D Eletricidade e gás";63;65;79;106;147;169;152;8509;8871;9191;9537;9786;10395;10485;8360;8747;8972;9270;9482;10014;10080;394647;401190;435547;483137;509406;602048;726756;10,8;8,7;9,4;8,9;8,0;8,7;8,9
"Paraná";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";711;750;794;867;1004;988;1035;12681;13073;13368;14143;15689;17561;17016;11625;11957;12193;12937;14270;16199;15491;203029;233208;259859;284294;327256;382707;453957;4,2;4,1;4,1;3,8;3,5;3,4;3,4
"Paraná";"F Construção";8585;8830;9937;11867;14869;16764;18846;85575;96062;112967;133332;156063;177729;181701;71579;81834;97230;114766;133373;151882;152852;759291;923576;1189541;1704214;2105164;2737801;3193200;2,4;2,4;2,4;2,7;2,5;2,6;2,5
"Paraná";"G Comércio, reparação de veículos automotores e motocicletas";158170;160490;164358;172974;181853;177447;179998;663478;689737;734099;776202;830774;847991;878919;446202;454961;494040;523492;567909;587227;615049;4608290;4237446;5082888;5949771;7116699;8362987;9690706;2,4;2,0;2,0;2,0;1,9;2,1;2,0
"Paraná";"H Transporte, armazenagem e correio";14631;15167;16356;17701;20060;21093;23585;131508;135436;144891;150333;160738;177256;187644;108865;111232;119150;122593;129919;144945;152065;1411146;1481533;1749194;1912049;2138651;2737601;3251570;2,9;2,8;2,8;2,6;2,5;2,7;2,6
"Paraná";"I Alojamento e alimentação";20571;20873;21164;23187;24625;23747;23883;89403;97425;102033;109630;116931;124269;128517;63470;69477;73496;78459;84008;91861;96079;429698;507524;586700;686584;824770;1012493;1186606;1,5;1,5;1,5;1,5;1,5;1,6;1,5
"Santa Catarina";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1690;1720;1785;1748;1757;1739;1719;21787;21445;19225;18665;17722;17344;17006;19721;19026;16709;16121;15270;14840;14453;188444;193052;182372;192288;200857;202293;221047;1,9;1,9;2,0;1,9;1,7;1,8;1,7
"Santa Catarina";"B Indústrias extrativas";440;423;424;432;423;422;458;6557;7958;8814;8223;8675;8561;9058;6021;7345;8196;7591;8035;7863;8350;88984;124337;150405;160118;155134;184385;228662;3,4;3,6;3,5;3,5;3,2;3,4;3,6
"Santa Catarina";"C Indústrias de transformação";33896;34958;36063;36846;38783;38239;39040;633352;641840;681119;730832;779810;798191;780195;589518;592974;630519;678972;725787;744408;724331;7147852;7626645;9007110;10344419;12027170;13940427;15071607;2,8;2,7;2,7;2,6;2,5;2,7;2,6
"Santa Catarina";"D Eletricidade e gás";109;131;179;232;236;283;302;8499;9166;9023;9172;9178;9217;8725;8370;8989;8816;8852;8809;8808;8121;278492;481796;535032;556516;610100;658778;701099;7,7;11,2;11,4;10,7;10,5;10,5;10,3
"Santa Catarina";"E Água, esgoto, atividades de gestão de resíduos e descontaminação";530;539;576;612;654;675;732;11570;15650;12687;14144;14377;15421;16167;10954;14998;11952;13397;13568;14517;15138;179174;196173;214279;238604;272086;324840;384204;3,7;2,7;3,4;3,1;3,0;3,3;3,2
"Santa Catarina";"F Construção";5714;6216;7270;8417;10350;11662;13049;54713;63509;77139;82036;99325;110140;119147;47011;54725;66898;70214;84846;93715;100366;440440;535889;691018;857595;1082991;1379244;1679479;2,1;2,1;2,1;2,1;2,1;2,1;2,0
"Santa Catarina";"G Comércio, reparação de veículos automotores e motocicletas";95408;97122;100342;101367;104527;101829;103339;392054;429333;474440;476367;509167;526629;552632;280501;302031;342925;342117;371445;390502;412838;2493909;2885274;3455085;3936991;4743264;5578170;6616914;2,0;2,0;1,9;2,0;2,0;2,1;2,0
